,Cluster ID,Unnamed: 1,title,book,id,date,lang
2478,2495,2478,"Automatische Textanalysen in der Geschichtswissen-schaft – Auswertung, Interpretation und Relevanz  2016","Newman, David J. / Block, Sharon (2006): ""Probabilistic topic decomposition of an eighteenth-century American newspaper"", in: Journal of the American Society for Information Science and Technology 57, 6: 753–767.",../dhd_2016/TEI/vortraege-006.xml__5,2006,en
2479,2496,2479,"Automatische Textanalysen in der Geschichtswissen-schaft – Auswertung, Interpretation und Relevanz  2016","Yang, Tze-I. / Torget, Andrew J. / Mihalcea, Rada (2011): ""Topic modeling on historical newspapers"", in: Proceedings of the 5th ACL-HLT Workshop on Language Technology for Cultural Heritage, Social Sciences, and Humanities. Association for Computational Linguistics 96–104.",../dhd_2016/TEI/vortraege-006.xml__6,2011,en
2480,2497,2480,Automatische Typenbestimmung in historischen Drucken 2016,"Christlein, Vincent / Bernecker, David / Angelopoulou, Elli (2015): ""Writer Identification using VLAD encoded Contour-Zernike Moments"", in: Document Analysis and Recognition (ICDAR) 2015. 13th International Conference 23–26 August 2015, Nancy 906-910.",../dhd_2016/TEI/posters-075.xml__0,2015,en
2481,162,2481,Automatische Typenbestimmung in historischen Drucken 2016,"Eisermann, Falk / Duntze, Oliver (2014): ""Auf der Spur der seltsamen Typen. Das digitale Typenrepertorium der Wiegendrucke"", in: Bibliotheksmagazin 3: 41–48 https://www.bsb-muenchen.de/fileadmin/imageswww/pdf-dateien/bibliotheksmagazin/BM2014-3.pdf [letzter Zugriff 29. Dezember 2015].",../dhd_2016/TEI/posters-075.xml__1,2014,de
2482,2498,2482,Automatische Typenbestimmung in historischen Drucken 2016,"Haebler, Konrad (1905): Typenrepertorium der Wiegendrucke. Abt. I. Deutschland und seine Nachbarländer. Halle: Haupt.",../dhd_2016/TEI/posters-075.xml__2,1905,de
2483,2499,2483,Automatische Typenbestimmung in historischen Drucken 2016,"Sauvola, Jaakko / Pietikäinen, Matti (2000): ""Adaptive document image binarization"", in: Pattern Recognition 33, 2: 225-236.",../dhd_2016/TEI/posters-075.xml__3,2000,it
2484,2500,2484,Automatische Typenbestimmung in historischen Drucken 2016,Staatsbibliothek zu Berlin (2014): Typenrepertorium der Wiegendrucke digital http://tw.staatsbibliothek-berlin.de [letzter Zugriff 29. Dezember 2015].,../dhd_2016/TEI/posters-075.xml__4,2014,de
2485,2501,2485,Modelling the Scholarly Domain beyond Infrastructure  2016,"Anderson, Sheila / Blanke, Tobias / Dunn, Stuart (2010): “Methodological commons: arts and humanities e-science fundamentals”, in: Philosophical Transactions of the Royal Society A Mathematical, Physical and Engineering Sciences 368, 1925: 3779-3796 http://rsta.royalsocietypublishing.org/content/368/1925/3779.short [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__0,2010,en
2486,2502,2486,Modelling the Scholarly Domain beyond Infrastructure  2016,"Atkins, Daniel E. / Droegemeier, Kelvin K. / Feldman, Stuart I. (2003): Revolutionizing science and engineering through cyberinfrastructure. Report of the National Science Foundation Blue-Ribbon Advisory Panel on Cyberinfrastructure. Ann Arbor: University of Michigan Library Press http://www.nsf.gov/cise/sci/reports/atkins.pdf [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__1,2003,en
2487,2503,2487,Modelling the Scholarly Domain beyond Infrastructure  2016,Project Bamboo (2010): Project bamboo scholarly practice report https://googledrive.com/host/0B3zU098zQ8VMc2xfMUJZaWxXNWs/wp-content/uploads/Project-Bamboo-Scholarly-Practices-Report.pdf [last accessed 15. October 2015].,../dhd_2016/TEI/vortraege-010.xml__2,2010,en
2488,309,2488,Modelling the Scholarly Domain beyond Infrastructure  2016,"Benardou, Agiatis / Constantopulos, Panos / Dallas, Costis / Gavrilis, Dimitris (2010): “A conceptual model for scholarly research activity”, in: Reilly, Maeve (ed.): iConference Papers 2010 https://www.ideals.illinois.edu/bitstream/handle/2142/14945/benardou.pdf?sequence=2 [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__3,2010,en
2489,2504,2489,Modelling the Scholarly Domain beyond Infrastructure  2016,"Candela, Leonardo / Castelli, Donatella / Pagano, Pasquale (2013): “Virtual research environments: An overview and a research agenda”, in: Data Science Journal 12: GRDI75-GRDI81.",../dhd_2016/TEI/vortraege-010.xml__4,2013,it
2490,2505,2490,Modelling the Scholarly Domain beyond Infrastructure  2016,CLARIN: CLARIN. Common Language Resources and Technology Infrastructure http://www.clarin.eu/ [last accessed 15. October 2015].,../dhd_2016/TEI/vortraege-010.xml__5,2015,en
2491,2506,2491,Modelling the Scholarly Domain beyond Infrastructure  2016,DARIAH: DARIAH-EU. Digital Research Infrastructure for the Arts and Humanities http://www.dariah.eu/ [last accessed 15. October 2015].,../dhd_2016/TEI/vortraege-010.xml__6,2015,en
2492,2507,2492,Modelling the Scholarly Domain beyond Infrastructure  2016,DASISH: DASISH. Data Service Infrastructure for the Social Sciences and Humanities http://dasish.eu/about_dasish/ [last accessed 15. October 2015].,../dhd_2016/TEI/vortraege-010.xml__7,2015,en
2493,2508,2493,Modelling the Scholarly Domain beyond Infrastructure  2016,"DM2E: ""Digital Humanities Advisory Board"" http://dm2e.eu/dhab/ [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__8,2015,en
2494,2509,2494,Modelling the Scholarly Domain beyond Infrastructure  2016,ESFRI: ESFRI. European Strategy Forum on Research Infrastructures http://ec.europa.eu/research/infrastructures/index_en.cfm?pg=esfri [last accessed 15. October 2015].,../dhd_2016/TEI/vortraege-010.xml__9,2015,en
2495,2510,2495,Modelling the Scholarly Domain beyond Infrastructure  2016,"Geertz, Clifford (1973): The interpretation of cultures. Selected essays. New York: Basic Books.",../dhd_2016/TEI/vortraege-010.xml__10,1973,en
2496,121,2496,Modelling the Scholarly Domain beyond Infrastructure  2016,"Gold, Matthew K. (2012): Debates in the Digital Humanities. Minneapolis: University of Minnesota Press.",../dhd_2016/TEI/vortraege-010.xml__11,2012,en
2497,2511,2497,Modelling the Scholarly Domain beyond Infrastructure  2016,"Hennicke, Steffen / Gradmann, Stefan / Dill, Kristin / Tschumpel, Gerold / Thoden, Klaus / Morbidoni, Christian / Pichler, Alois: D3.4. Research Report on DH Scholarly Primitives http://dm2e.eu/files/D3.4_2.0_Research_Report_on_DH_Scholarly_ Primitives_150402.pdf [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__12,1504,de
2498,310,2498,Modelling the Scholarly Domain beyond Infrastructure  2016,"Hughes, Lorna / Constantopoulos, Panos / Dallas, Costis (2016): “Digital Methods in the Humanities: Understanding and Describing their Use across the Disciplines”, in: Schreibman, Susan / Siemens, Ray / Unsworth, John (eds.): A new Companion to Digital Humanities. New York: John Wiley & Sons 150-170.",../dhd_2016/TEI/vortraege-010.xml__13,2016,en
2499,2512,2499,Modelling the Scholarly Domain beyond Infrastructure  2016,"McCarty, Willard (2002): “Humanities computing: Essential problems, experimental practice”, in: Literary and Linguistic Computing 17, 1: 103-125 http://llc.oxfordjournals.org/content/17/1/103.full.pdf+html [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__14,2002,en
2500,2513,2500,Modelling the Scholarly Domain beyond Infrastructure  2016,"McCarty, Willard (2003): “Knowing true things by what their mockeries be: Modelling in the humanities”, in: Woolridge, Russon / McCarty, Willard / Winder, William (eds.): Computing in the Humanities Working Papers http://journals.sfu.ca/chwp/index.php/chwp/article/view/A.24/52 [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__15,2003,en
2501,256,2501,Modelling the Scholarly Domain beyond Infrastructure  2016,"McCarty, Willard (2004): “Modeling: A study in words and meanings”, in: Schreibman, Susan / Siemens, Ray / Unsworth, John (eds.): A Companion to Digital Humanities. Malden: Blackwell 254-272.",../dhd_2016/TEI/vortraege-010.xml__16,2004,en
2502,192,2502,Modelling the Scholarly Domain beyond Infrastructure  2016,"McCarty, Willard (2005): Humanities computing. Houndmills: Palgrave Macmillan.",../dhd_2016/TEI/vortraege-010.xml__17,2005,en
2503,2514,2503,Modelling the Scholarly Domain beyond Infrastructure  2016,"McCarty, Willard / Short, Harold (2002): “Mapping the field: Report of ALLC meeting held in Pisa, April 2002” http://www.allc.org/node/188 [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__18,2002,en
2504,2515,2504,Modelling the Scholarly Domain beyond Infrastructure  2016,NeDiMAH: NeDiMAH. Network for Digital Methods in the Arts and Humanities http://www.nedimah.eu/ [last accessed 15. October 2015].,../dhd_2016/TEI/vortraege-010.xml__19,2015,en
2505,2516,2505,Modelling the Scholarly Domain beyond Infrastructure  2016,NeMo: NeMo. NeDiMAH Methods Ontology http://nemo.dcu.gr/ [last accessed 15. October 2015].,../dhd_2016/TEI/vortraege-010.xml__20,2015,en
2506,2517,2506,Modelling the Scholarly Domain beyond Infrastructure  2016,Net7: Pundit http://thepund.it/ [last accessed 15. October 2015].,../dhd_2016/TEI/vortraege-010.xml__21,2015,en
2507,2518,2507,Modelling the Scholarly Domain beyond Infrastructure  2016,"Oldman, Dominic / Doerr, Martin / Gradmann, Stefan (2016): “Zen and the Art of Linked Data: New Strategies for a Semantic Web of Humanist Knowledge”, in: Schreibman, Susan / Siemens, Ray / Unsworth, John (eds.): A new Companion to Digital Humanities. New York: John Wiley & Sons 251-273.",../dhd_2016/TEI/vortraege-010.xml__22,2016,en
2508,2519,2508,Modelling the Scholarly Domain beyond Infrastructure  2016,"Palmer, Carole L. / Teffeau, Lauren C. / Pirmann, Carrie M. (2009): Scholarly Information Practices in the Online Environment. Themes from the Literature and Implications for Library Service Development. Dublin, OH: OCLC Research http://www.oclc.org/content/dam/research/publications/library/2009/2009-02.pdf [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__23,2009,en
2509,2520,2509,Modelling the Scholarly Domain beyond Infrastructure  2016,"Schreibman, Susan / Siemens, Ray / Unsworth, John (eds.) (2004): A Companion to Digital Humanities. Malden: Blackwell http://www.digitalhumanities.org/companion/ [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__24,2004,en
2510,2521,2510,Modelling the Scholarly Domain beyond Infrastructure  2016,"Schreibman, Susan / Siemens, Ray / Unsworth, John (eds.) (2016): A new Companion to Digital Humanities. New York: John Wiley & Sons.",../dhd_2016/TEI/vortraege-010.xml__25,2016,en
2511,2522,2511,Modelling the Scholarly Domain beyond Infrastructure  2016,"Terras, Melissa / Nyhan, Julianne / Vanhoutte, Edward (eds.) (2013): Defining Digital Humanities. A Reader. Farnham: Ashgate.",../dhd_2016/TEI/vortraege-010.xml__26,2013,en
2512,2523,2512,Modelling the Scholarly Domain beyond Infrastructure  2016,"Thaller, Manfred (2013): Praising Imperfection. Why editions do not have to be finished http://www.culingtec.uni-leipzig.de/ESU_C_T/node/292 [last accessed 15. Oktober 2015].",../dhd_2016/TEI/vortraege-010.xml__27,2013,en
2513,2524,2513,Modelling the Scholarly Domain beyond Infrastructure  2016,"Thaller, Manfred (2015a): Digital Humanities. Eine Bestandsanalyse https://de.dariah.eu/documents/10180/472723/Thaller_Digital+Humanities+-+eine+Bestandsanalyse.pdf [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__28,2015,en
2514,2525,2514,Modelling the Scholarly Domain beyond Infrastructure  2016,"Thaller, Manfred (2015b): Wenn die Quellen überfliessen. Spitzweg und Big Data https://static.uni-graz.at/fileadmin/veranstaltungen/von-daten-zu-erkenntnissen/thaller_keynote.pdf [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__29,2015,de
2515,308,2515,Modelling the Scholarly Domain beyond Infrastructure  2016,"Unsworth, John (2000): “Scholarly Primitives: What methods do humanities researchers have in common, and how might our tools reflect this?” In: A symposium on Humanities Computing: formal methods, experimental practice sponsored by King's College, London, May 13, 2000 http://people.brandeis.edu/~unsworth/Kings.5-00/primitives.html [last accessed 15. October 2015].",../dhd_2016/TEI/vortraege-010.xml__30,2000,en
2516,2526,2516,CATMA - Eine Plattform zum kollaborativen und automatisierten Annotieren und Analysieren von Texten 2016,"Bögel,Thomas / Strötgen, Jannik / Gertz, Michael (2015): „A Hybrid Approach to Extract Temporal Signals from Narratives“, accepted at: International Conference of the German Society for Computational Linguistics and Language Technology (GSCL’15), Duisburg-Essen, Germany.",../dhd_2016/TEI/workshops-005.xml__0,2015,en
2517,2527,2517,CATMA - Eine Plattform zum kollaborativen und automatisierten Annotieren und Analysieren von Texten 2016,"Gertz, Michael / Meister, Jan Christioph (2016): heureCLÉA. Collaborative Literature exploration & annotation. Hamburg: Universität Hamburg http://heureclea.de/ [letzter Zugriff 08. Oktober 2015].",../dhd_2016/TEI/workshops-005.xml__1,2016,de
2518,312,2518,CATMA - Eine Plattform zum kollaborativen und automatisierten Annotieren und Analysieren von Texten 2016,"Gius, Evelyn / Jacke, Janina (2014): „Zur Annotation narratologischer Kategorien der Zeit. Guidelines zur Nutzung des CATMA-Tagsets“. Hamburg 2014 [letzter Zugriff 08. Oktober 2015].",../dhd_2016/TEI/workshops-005.xml__2,2014,de
2519,2528,2519,CATMA - Eine Plattform zum kollaborativen und automatisierten Annotieren und Analysieren von Texten 2016,"Meister, Jan Christoph / Gius, Evelyn / Petris, Marco / Meister, Malte / Jacke, Janina (2015): CATMA. Computer Aided Textual Markup Computer Aided Textual Markup & AnalysisAnalysis. Hamburg: Universität Hamburg http://www.catma.de/ [letzter Zugriff 08. Oktober 2015].",../dhd_2016/TEI/workshops-005.xml__3,2015,en
2520,2529,2520,CATMA - Eine Plattform zum kollaborativen und automatisierten Annotieren und Analysieren von Texten 2016,"Strötgen, Jannik / Gertz, Michael (2013): „Multilingual and cross-domain temporal tagging“ in: Language Resources and Evaluation 47, 2: 269-298.",../dhd_2016/TEI/workshops-005.xml__4,2013,en
2521,2530,2521,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Ausubel, David P. (1960): ""The use of advance organizers in the learning and retention of meaningful verbal material"", in: Journal of Educational Psychology 51: 267-272.",../dhd_2016/TEI/posters-047.xml__0,1960,en
2522,2531,2522,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Bach, Benjamin / Dragicevic, Pierre / Archambault, Daniel / Hurter, Christophe / Carpendale, Sheelagh (2014): ""A Review of Temporal Data Visualizations Based on Space-Time Cube Operations."", in: EuroVis-STARs: The Eurographics Association 23–41.",../dhd_2016/TEI/posters-047.xml__1,2014,en
2523,2532,2523,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Collins, Christopher M. / Carpendale, Sheelagh (2007): ""VisLink: Revealing relationships amongst visualizations"", in: Visualization and Computer Graphics, IEEE Transactions on 13, 6: 1192-1199.",../dhd_2016/TEI/posters-047.xml__2,2007,en
2524,2533,2524,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Federico, Paolo / Aigner, Wolfgang / Miksch, Silvia / Windhager, Florian / Zenk, Lukas (2011): ""A Visual Analytics Approach to Dynamic Social Networks"", in: Lindstaedt, Stefanie / Granitzer, Michael (eds.): Proceedings of the 11th International Conference on Knowledge Management and Knowledge Technologies (i-KNOW), Special Track on Theory and Applications of Visual Analytics (TAVA), Graz 2011. New York: ACM 47: 1–47: 8.",../dhd_2016/TEI/posters-047.xml__3,2011,en
2525,2534,2525,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Freire, Manuel / Rodríguez, Pilar (2006): ""Preserving the mental map in interactive graph interfaces"", in: Proceedings of the working conference on Advanced visual interfaces. New York: ACM 270–273.",../dhd_2016/TEI/posters-047.xml__4,2006,en
2526,2535,2526,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Jänicke, Stefan / Franzini, Greta / Cheema, Muhammad Faisal / Scheuermann, Gerik (2015): ""On Close and Distant Reading in Digital Humanities: A Survey and Future Challenges"", in: EuroVis-STARs. The Eurographics Association.",../dhd_2016/TEI/posters-047.xml__5,2015,en
2527,2536,2527,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Johnson-Laird, Philip N. (1980): ""Mental models in cognitive science"", in: Cognitive science 4, 1: 71-115.",../dhd_2016/TEI/posters-047.xml__6,1980,en
2528,2537,2528,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Liu, Zhicheng / Nersessian, Nancy J. / Stasko, John T. (2008): ""Distributed cognition as a theoretical framework for information visualization"", in: Visualization and Computer Graphics, IEEE Transactions on 14, 6: 1173–1180.",../dhd_2016/TEI/posters-047.xml__7,2008,en
2529,2538,2529,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Patterson, Robert E. / Blaha, Leslie M. / Grinstein, Georges G. / Liggett, Kristen K. / Kaveney, David E. / Sheldon, Kathleen C. / Haviga, Paul R. / Moore, Jason A. (2014): ""A human cognition framework for information visualization"", in: Computers & Graphics 42: 42–58.",../dhd_2016/TEI/posters-047.xml__8,2014,en
2530,2539,2530,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Roberts, Jonathan C. (2007): ""State of the art: Coordinated & multiple views in exploratory visualization"", in: Coordinated and Multiple Views in Exploratory Visualization, 2007. CMV’07. Fifth International Conference on IEEE: 61–71.",../dhd_2016/TEI/posters-047.xml__9,2007,en
2531,2540,2531,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Scaife, Mike / Rogers, Yvonne (1996): ""External cognition: how do graphical representations work?"", in: International Journal of Human-Computer Studies 45, 2: 185–213.",../dhd_2016/TEI/posters-047.xml__10,1996,en
2532,2541,2532,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Sedlmair, Michael / Ruhland, Kerstin / Hennecke, Fabian / Butz, Andreas / Bioletti, Susan / O’Sullivan, Carol (2009): ""Towards the big picture: Enriching 3d models with information visualisation and vice versa"", in: Proceedings of the 9th International Symposium on Smart Graphics, SG 2009, Salamanca, Spain, May 28-30, 2009. Berlin / Heidelberg: Springer 27–39.",../dhd_2016/TEI/posters-047.xml__11,2009,en
2533,2542,2533,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Segel, Edward / Heer, Jeffrey (2010): ""Narrative visualization: Telling stories with data"", in: Visualization and Computer Graphics, IEEE Transactions on 16, 6: 1139-1148.",../dhd_2016/TEI/posters-047.xml__12,2010,en
2534,2543,2534,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Sula, Chris A. (2013): ""Quantifying Culture: Four Types of Value in Visualisation"", in: Bowen, Jonathan / Suzanne Keene / Ng, Kia (eds.): Electronic Visualisation in Arts and Culture. London: Springer 25–37.",../dhd_2016/TEI/posters-047.xml__13,2013,en
2535,2544,2535,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Swaab, Roderick I. / Postmes, Tom / Neijens, Peter / Kiers, Marius H. / Dumay, Adrie C. (2002): ""Multiparty negotiation support: The role of visualization’s influence on the development of shared mental models"", in: Journal of Management Information Systems 19, 1: 129-150.",../dhd_2016/TEI/posters-047.xml__14,2002,en
2536,2545,2536,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Tversky, Barbara (1993): ""Cognitive maps, cognitive collages, and spatial mental models"", in: Frank, Andrew U. / Campari, Irene (eds.): Spatial Information Theory. A Theoretical Basis for GIS. Berlin: Springer 14-24.",../dhd_2016/TEI/posters-047.xml__15,1993,en
2537,2546,2537,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Warnke, Martin / Kuper, Heinz-Günter / Helmers, Sabine (2007): ""Hyperlmage. Bildorientierte e-Science-Netzwerke"", in: cms-Journal 29, 80–84.",../dhd_2016/TEI/posters-047.xml__16,2007,de
2538,2547,2538,Big Babylonian Pictures. Kohärenztechniken zur konsistenten Vernetzung von Visualisierungen zu mentalen Modellen 2016,"Windhager, Florian (2013): ""On Polycubism. Outlining a Dynamic Information Visualization Framework for the Humanities and Social Sciences"", in: Fuellsack, Manfred (ed.): Networking Networks. Origins, Applications, Experiments. Wien: Turia + Kant.",../dhd_2016/TEI/posters-047.xml__17,2013,en
2539,313,2539,Distant-Reading-Showcase: 200 Jahre deutscher Dramengeschichte auf einen Blick 2016,"Moretti, Franco (2000): ""Conjectures on World Literature"", in: New Left Review 1: 54–68.",../dhd_2016/TEI/posters-014.xml__0,2000,en
2540,314,2540,Distant-Reading-Showcase: 200 Jahre deutscher Dramengeschichte auf einen Blick 2016,"Moretti, Franco (2005): Maps, Graphs, Trees. Abstract Models for a Literary History. London / New York: Verso.",../dhd_2016/TEI/posters-014.xml__1,2005,en
2541,2548,2541,Distant-Reading-Showcase: 200 Jahre deutscher Dramengeschichte auf einen Blick 2016,"Trilcke, Peer / Fischer, Frank / Kampkaspar, Dario (2015): ""Digitale Netzwerkanalyse dramatischer Texte (Vortrag)"", in: Tagung der Digital Humanities im deutschsprachigen Raum, Graz. Slides: http://gams.uni-graz.at/o:dhd2015.v.040.",../dhd_2016/TEI/posters-014.xml__2,2015,de
2542,2549,2542,"ePoetics – Korpuserschließung und Visualisierung deutschsprachiger Poetiken (1770-1960) für den ,Algorithmic Criticism‘  2016","Ertl, Thomas / Wörner, Michael (2013): “Smoothscroll. A multi-scale, multi-layer slider”, in: Computer Vision, Imaging and Computer Graphics - Theory and Applications 274: 142–154.",../dhd_2016/TEI/vortraege-031.xml__0,2013,en
2543,2550,2543,"ePoetics – Korpuserschließung und Visualisierung deutschsprachiger Poetiken (1770-1960) für den ,Algorithmic Criticism‘  2016","Ertl, Thomas / John, Markus / Koch, Steffen / Wörner, Michael (2014): “VarifocalReader – In-Depth Visual Analysis of Large Text Documents”, in: IEEE Transactions on Visualization and Computer Graphics (TVCG) 20, 12: 1723-1732.",../dhd_2016/TEI/vortraege-031.xml__1,2014,en
2544,2551,2544,"ePoetics – Korpuserschließung und Visualisierung deutschsprachiger Poetiken (1770-1960) für den ,Algorithmic Criticism‘  2016","Ertl, Thomas / Kuhn, Jonas / Richter, Sandra / Alscher, Stefan / Rapp, Andrea (2013-2016): ePoetics. Universität Stuttgart /www.epoetics.de [letzter Zugriff 03. Februar 2016].",../dhd_2016/TEI/vortraege-031.xml__2,2013,de
2545,2552,2545,"ePoetics – Korpuserschließung und Visualisierung deutschsprachiger Poetiken (1770-1960) für den ,Algorithmic Criticism‘  2016","Heimerl, Florian / John, Markus / Koch, Steffen / Müller, Andreas (2014): “A Visual Focus+Context Approach for Text Comparison Tasks”, in: VisLR Workshop, LREC 2014.",../dhd_2016/TEI/vortraege-031.xml__3,2014,en
2546,315,2546,"ePoetics – Korpuserschließung und Visualisierung deutschsprachiger Poetiken (1770-1960) für den ,Algorithmic Criticism‘  2016","Kuhn, Jonas / Reiter, Nils (2015): “A plea for a method-driven agenda in the Digital Humanities”, in: Proceedings of the Digital Humanities Conference, Sydney, Australia 2015.",../dhd_2016/TEI/vortraege-031.xml__4,2015,en
2547,2553,2547,"ePoetics – Korpuserschließung und Visualisierung deutschsprachiger Poetiken (1770-1960) für den ,Algorithmic Criticism‘  2016","Ramsay, Stephen (2007): “Algorithmic Criticism”, in: Schreibman, Susan / Siemens, Ray (eds.): A Companion to Digital Literary Studies. Malden, MA: Blackwell 477-491.",../dhd_2016/TEI/vortraege-031.xml__5,2007,en
2548,2554,2548,"ePoetics – Korpuserschließung und Visualisierung deutschsprachiger Poetiken (1770-1960) für den ,Algorithmic Criticism‘  2016","Richter, Sandra (2010): A History of Poetics. German Scholarly Aesthetics and Poetics in International Context, 1770-1960. With Bibliographies by Anja Zenk, Jasmin Azazmah, Eva Jost and Sandra Richter. Berlin / New York: de Gruyter.",../dhd_2016/TEI/vortraege-031.xml__6,2010,en
2549,2555,2549,Visualisierung von Ortsnamen im Deutschen Textarchiv 2016,BBAW (2007-2015): Deutsches Textarchiv. Berlin: Berlin-Brandenburgische Akademie der Wissenschaften http://www.deutschestextarchiv.de/ [letzter Zugriff 30. Januar 2016].,../dhd_2016/TEI/posters-050.xml__0,2007,de
2550,2556,2550,Visualisierung von Ortsnamen im Deutschen Textarchiv 2016,"Bertin, Jacques(1967): Sémiologie graphique. Paris: Mouton / Gauthier-Villars.",../dhd_2016/TEI/posters-050.xml__1,1967,fr
2551,2557,2551,Visualisierung von Ortsnamen im Deutschen Textarchiv 2016,"Hu, Yingjie / Janowicz, Krzysztof / Prasad, Sathya (2014): „Improving Wikipedia-Based Place Name Disambiguation in Short Texts Using Structured Data from Dbpedia“, in: Proceedings of the 8th ACM Workshop on Geographic Information Retrieval, Dallas, Texas 8–16.",../dhd_2016/TEI/posters-050.xml__2,2014,en
2552,316,2552,Visualisierung von Ortsnamen im Deutschen Textarchiv 2016,"Jurish, Bryan / Würzner, Kay-Michael (2013): „Word and Sentence Tokenization with Hidden Markov Models“, in: Journal for Language Technology and Computational Linguistics 28, 2: 61–83.",../dhd_2016/TEI/posters-050.xml__3,2013,en
2553,2558,2553,Visualisierung von Ortsnamen im Deutschen Textarchiv 2016,"Leidner, Jochen L. / Lieberman, Michael D. (2011): „Detecting Geographical References in the Form of Place Names and Associated Spatial Natural Language“, in: SIGSPATIAL Special 3, 2: 5–11.",../dhd_2016/TEI/posters-050.xml__4,2011,en
2554,2559,2554,Booksprint-Projekt: Lehrbuch „Forschungsdaten-management“ 2016,"Balck, Sandra / Büttner, Stephan / Ducks, Denise / Lehfeld, Ann-Sophie / Schneider, Eva / Vietze, Evelyn (2015): ""Mit den Informationswissenschaften von Daten zu Erkenntnissen (Poster)"", in: Tagung der Digital Humanities im deutschsprachigen Raum (DHd 2015), Graz.",../dhd_2016/TEI/posters-003.xml__0,2015,de
2555,2560,2555,Booksprint-Projekt: Lehrbuch „Forschungsdaten-management“ 2016,"DARIAH-DE (2015): ""Forschungsdaten in DARIAH-DE"" https://de.dariah.eu/forschungsdaten [letzter Zugriff 14. Oktober 2015].",../dhd_2016/TEI/posters-003.xml__1,2015,de
2556,2561,2556,Booksprint-Projekt: Lehrbuch „Forschungsdaten-management“ 2016,"Neuschäfer, Markus (2015): Handbuch Digital Humanities. Public Beta http://dhd-blog.org/?p=5566 [letzter Zugriff 14.Oktober 2015].",../dhd_2016/TEI/posters-003.xml__2,2015,de
2557,2562,2557,Booksprint-Projekt: Lehrbuch „Forschungsdaten-management“ 2016,Open Science Lab der TIB (2015): http://blogs.tib.eu/wp/opensciencelab/ [letzter Zugriff 14. Oktober 2015].,../dhd_2016/TEI/posters-003.xml__3,2015,de
2558,2563,2558,Ähnlichkeitssuche in den Digital Humanities: Semi-automatische Identifikation von Kostümmustern  2016,"Alexander, Christopher / Ishikawa, Sara / Silverstein, Murray / Jacobson, Max / Fiksdahl-King, Igrid / Angel, Shlomo (1977): A Pattern Language. Towns, Buildings, Constructions. Oxford: Oxford University Press.",../dhd_2016/TEI/posters-004.xml__0,1977,en
