,title,book,id
1840,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Steinhoff, Torsten (2007): Wissenschaftliche Textkompetenz. Sprachgebrauch und Schreibentwicklung in wissenschaftlichen Texten von Studenten und Experten [= Reihe Germanistische Linguistik 280]. Tübingen: Niemeyer.",../dhd_2019/TEI/MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__14
1841,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Townsend, Dianna / Kiernan, Darl (2015): „Selecting Academic Vocabulary Words Worth Learning“. In: The Reading Teacher 69/1: 113−118.",../dhd_2019/TEI/MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__15
1842,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Weigel, Sigrid (2013): „Erkenntnispotenzial und ideologische Erbschaften – zur deutschen Wissenschaftssprache in den Geisteswissenschaften und ihrer Geschichte“. In: Goethe-Institut / Deutscher Akademischer Austauschdienst (DAAD) / Institut für Deutsche Sprache (IDS) (Hrsg.): Deutsch in den Wissenschaften. Beiträge zu Status und Perspektiven der Wissenschaftssprache Deutsch. München: Klett-Langenscheidt 57−67.",../dhd_2019/TEI/MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__16
1843,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Wissenschaftsrat (2010): Empfehlungen zur vergleichenden Forschungsbewertung in den Geisteswissenschaften, unter: www.wissenschaftsrat.de​/​download/​archiv/​10039-10.pdf (27.09.2018).",../dhd_2019/TEI/MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__17
1844,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,Words and Phrases Tool: https://www.wordandphrase.info/ (20.12.2018),../dhd_2019/TEI/MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__18
1845,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"74_KUGE_5 = Schröder, Petra (2012): Max Rupp (1908 - 2002): Wege zur Abstraktion. Dissertation. Köln: Universität zu Köln, unter: http://d-nb.info/1038452473/34 (20.12.2018).",../dhd_2019/TEI/MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__19
1846,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Farrar, Danielle Marie (2016): The Corpus of Revenge Tragedy (CoRT): Toward Interdisciplining Early Modern Digital Humanities and Genre Analysis. In: DH 2016 - Conference Abstracts. S. 789–790.",../dhd_2019/TEI/GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__0
1847,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Gaidys, Uta/Gius, Evelyn/Jarchow, Margarete/Koch, Gertraud/Menzel, Wolfgang/Orth, Dominik/Zinsmeister, Heike (2017): Project Description. HermA: Automated Modelling of Hermeneutic Processes. In: Hamburger Journal für Kulturanthropologie 7 (2017), S. 119–123.",../dhd_2019/TEI/GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__1
1848,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Gius, Evelyn (in Vorbereitung): Digitale Hermeneutik: Computergestütztes close reading als literaturwissenschaftliches Forschungsparadigma? In: Jannidis, Fotis (Hg.): Digitale Literaturwissenschaft. Metzler.",../dhd_2019/TEI/GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__2
1849,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Herrmann, Berenike/Lauer, Gerhard (2017): Das „Was-bisher-geschah“ von KOLIMO. Ein Update zum Korpus der literarischen Moderne. In: DHd 2017 Digitale Nachhaltigkeit Konferenzabstracts. S. 107–111.",../dhd_2019/TEI/GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__3
1850,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Herrmann, Berenike/Lauer, Gerhard (2016a): Aufbau und Annotation des Kafka/Referenzkorpus. In: DHd 2016 Modellierung - Vernetzung - Visualisierung Konferenzabstracts. S. 158–159.",../dhd_2019/TEI/GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__4
1851,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Herrmann, Berenike/Lauer, Gerhard (2016b): KARREK: Building and Annotating a Kafka/Reference Corpus. In: DH 2016 - Conference Abstracts. S. 552–553.",../dhd_2019/TEI/GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__5
1852,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Levenshtein, Vladimir (1966): Binary codes capable of correcting deletions, insertions, and reversals. In: ​ Soviet Physics Doklady . Vol. 10, No. 8, S. 707–710.",../dhd_2019/TEI/GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__6
1853,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Pernes, Stefan/Keller, Lennart/Peterek, Christoph (2017): Aufbau eines historisch-literarischen Metaphernkorpus für das Deutsche. In: DHd 2017 Digitale Nachhaltigkeit Konferenzabstracts. S. 92–94.",../dhd_2019/TEI/GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__7
1854,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Trilcke, Peer/Fischer, Frank (2018): Literaturwissenschaft als Hackathon. Zur Praxeologie der Digital Literary Studies und ihren epistemischen Dingen. In: Zeitschrift für digitale Geisteswissenschaften, Sonderband 3 “Wie Digitalität die Geisteswissenschaften verändert. Neue Forschungsgegenstände und Methoden”.",../dhd_2019/TEI/GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__8
1855,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Schöch, Christof (2017): Aufbau von Datensammlungen. In: Jannidis, Fotis/Kohle, Hubertus/Rehbein, Malte (Hg.): Digital Humanities: eine Einführung. Stuttgart: J.B. Metzler Verlag. S. 223–233.",../dhd_2019/TEI/GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__9
1856,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Schruhl, Friederike (2018): Objektumgangsnormen in der Literaturwissenschaft. In: Zeitschrift für digitale Geisteswissenschaften, Sonderband 3 “Wie Digitalität die Geisteswissenschaften verändert. Neue Forschungsgegenstände und Methoden”.",../dhd_2019/TEI/GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__10
1857,Dependenzbasierte syntaktische Komplexitätsmaße,"Best, Karl-Heinz (2005): „Satzlänge“, in: Köhler, Reinhard / Altmann, Gabriel / Piotrowski, Rajmund G.: Quantitative Linguistik / Quantitative Linguistics. Berlin: de Gruyter-Mouton 298–304.",../dhd_2019/TEI/PROISL_Thomas_Dependenzbasierte_syntaktische_Komplexit_tsma_.xml__0
1858,Dependenzbasierte syntaktische Komplexitätsmaße,"Flesch , Rudolf (1948): „A New Readability Yardstick“, in: Journal of Applied Psychology 32 Nr. 3: 221–233. 10.1037/h0057532[letzter Zugriff am 8. Januar 2019].",../dhd_2019/TEI/PROISL_Thomas_Dependenzbasierte_syntaktische_Komplexit_tsma_.xml__1
1859,Dependenzbasierte syntaktische Komplexitätsmaße,"Freeman, Linton C. (1978): „Centrality in Social Networks. Conceptual Clarification“, in: Social Networks 1, Nr. 3: 215–239. 10.1016/0378-8733(78)90021-7 [letzter Zugriff am 15. Oktober 2018].",../dhd_2019/TEI/PROISL_Thomas_Dependenzbasierte_syntaktische_Komplexit_tsma_.xml__2
1860,Dependenzbasierte syntaktische Komplexitätsmaße,"Jannidis, Fotis / Pernes, Stefan / Pielström, Steffen / Reger, Isabella / Reimers, Nils / Vitt, Thorsten (2016): „DARIAH-DKPro-Wrapper Output Format (DOF) Specification“, in: DARIAH-DE Working Papers 20. [letzter Zugriff am 15. Oktober 2018].",../dhd_2019/TEI/PROISL_Thomas_Dependenzbasierte_syntaktische_Komplexit_tsma_.xml__3
1861,Dependenzbasierte syntaktische Komplexitätsmaße,"Liu, Haitao (2008): „Dependency Distance as a Metric of Language Comprehension Difficulty“, in: Journal of Cognitive Science 9, Nr. 2: 159–191. http://cogsci.snu.ac.kr/jcs/issue/vol9/no2/JCS_Vol_09_+No_2+p.+159+- +191+Dependency+Distance+as+a+Metric+of+Language+Comprehension+Difficulty.pdf [letzter Zugriff am 15. Oktober 2018].",../dhd_2019/TEI/PROISL_Thomas_Dependenzbasierte_syntaktische_Komplexit_tsma_.xml__4
1862,Dependenzbasierte syntaktische Komplexitätsmaße,"Nast, Mirjam (2017): „Perry Rhodan“ lesen. Zur Serialität der Lektürepraktiken einer Heftromanserie. Bielefeld: transcript.",../dhd_2019/TEI/PROISL_Thomas_Dependenzbasierte_syntaktische_Komplexit_tsma_.xml__5
1863,Dependenzbasierte syntaktische Komplexitätsmaße,"Nivre, Joakim / de Marneffe, Marie-Catherine / Ginter, Filip / Goldberg, Yoav / Hajic, Jan / Manning, Christopher D. / McDonald, Ryan / Petrov, Slav / Pyysalo, Sampo / Silveira, Natalia / Tsarfaty, Reut / Zeman, Daniel (2016): „Universal Dependencies v1: A Multilingual Treebank Collection“, in: Calzolari, Nicoletta / Choukri, Khalid / Declerck, Thierry / Goggi, Sara / Grobelnik, Marko / Maegaard, Bente / Mariani, Joseph / Mazo, Hélène / Moreno, Asunción / Odijk, Jan / Piperidis, Stelios (eds.): Proceedings of the Tenth International Conference on Language Resources and Evaluation (LREC’16). Portorož: European Language Resources Association 1659–1666. [letzter Zugriff am 15. Oktober 2018].",../dhd_2019/TEI/PROISL_Thomas_Dependenzbasierte_syntaktische_Komplexit_tsma_.xml__6
1864,Dependenzbasierte syntaktische Komplexitätsmaße,"Oya, Masanori (2011): „Syntactic Dependency Distance as Sentence Complexity Measure“, in: Proceedings of the 16th International Conference of Pan-Pacific Association of Applied Linguistics. 313–316. [letzter Zugriff am 15. Oktober 2018].",../dhd_2019/TEI/PROISL_Thomas_Dependenzbasierte_syntaktische_Komplexit_tsma_.xml__7
1865,Dependenzbasierte syntaktische Komplexitätsmaße,"Sherman, Lucius Adelno (1893): Analytics of literature, a manual for the objective study of English prose and poetry. Boston: Ginn. [letzter Zugriff am 8. Januar 2019].",../dhd_2019/TEI/PROISL_Thomas_Dependenzbasierte_syntaktische_Komplexit_tsma_.xml__8
1866,Dependenzbasierte syntaktische Komplexitätsmaße,"Straka, Milan / Straková, Jana (2017): „Tokenizing, POS Tagging, Lemmatizing and Parsing UD 2.0 with UDPipe“, in: Proceedings of the CoNLL 2017 Shared Task: Multilingual Parsing from Raw Text to Universal Dependencies. Vancouver: Association for Computational Linguistics 88–99. [letzter Zugriff am 15. Oktober 2018].",../dhd_2019/TEI/PROISL_Thomas_Dependenzbasierte_syntaktische_Komplexit_tsma_.xml__9
1867,Dependenzbasierte syntaktische Komplexitätsmaße,"Vajjala Balakrishna, Sowmya (2015): Analyzing Text Complexity and Text Simplification: Connecting Linguistics, Processing and Educational Applications. Dissertation, Eberhard-Karls-Universität Tübingen. [letzter Zugriff am 15. Oktober 2018].",../dhd_2019/TEI/PROISL_Thomas_Dependenzbasierte_syntaktische_Komplexit_tsma_.xml__10
1868,Herausforderungen des Digital Storytelling am Beispiel des VRlabs des Deutschen Museums,CORDIS (2018): 3D-COFORM. https://cordis.europa.eu/project/rcn/89256_de.html [letzter Zugriff 14. Oktober 2018],../dhd_2019/TEI/HOHMANN_Georg_Herausforderungen_des_Digital_Storytelling_am_.xml__0
1869,Herausforderungen des Digital Storytelling am Beispiel des VRlabs des Deutschen Museums,"Freeman, A. / Adams Becker, S. / Cummins, M. / McKelroy, E. / Giesinger, C. / Yuhnke, B. (2016): NMC Horizon Report 2016. Museum Edition. Austin: 42-43",../dhd_2019/TEI/HOHMANN_Georg_Herausforderungen_des_Digital_Storytelling_am_.xml__1
1870,Herausforderungen des Digital Storytelling am Beispiel des VRlabs des Deutschen Museums,"Hohmann, Georg (2014): „Deutsches Museum Digital“ in: Deutscher Museumsbund (Hrsg.): Museumskunde 79: 24-28.",../dhd_2019/TEI/HOHMANN_Georg_Herausforderungen_des_Digital_Storytelling_am_.xml__2
1871,Herausforderungen des Digital Storytelling am Beispiel des VRlabs des Deutschen Museums,Kommunikationsraum (2018): Welche Möglichkeiten bieten Virtual Reality und Augmented Reality für das Museum der Zukunft? https://www.kommunikationsraum.net/ausstellungenmuseen/welche-moeglichkeiten-bieten-virtual-reality-und-augmented-reality-fuer-das-museum-der-zukunft/ [letzter Zugriff 14. Oktober 2018,../dhd_2019/TEI/HOHMANN_Georg_Herausforderungen_des_Digital_Storytelling_am_.xml__3
1872,Herausforderungen des Digital Storytelling am Beispiel des VRlabs des Deutschen Museums,Museum4punkt0 (2018): Über uns. http://www.museum4punkt0.de/ueber-uns/ [letzter Zugriff 14. Oktober 2018]],../dhd_2019/TEI/HOHMANN_Georg_Herausforderungen_des_Digital_Storytelling_am_.xml__4
1873,Ein Editionsportal (nicht nur) für Thüringen,"Buddenbohm, Stefan / Enke, Harry / Hofmann, Matthias / Klar, Jochen / Neuroth, Heike / Schwiegelshohn, Uwe (2014): „Erfolgskriterien für den Aufbau und nachhaltigen Betrieb Virtueller Forschungsumgebungen“. Göttingen. http://webdoc.sub.gwdg.de/pub/mon/dariah-de/dwp-2014-7.pdf [letzter Zugriff 27.09.2018].",../dhd_2019/TEI/PRELL_Martin_Ein_Editionsportal__nicht_nur__f_r_Th_ringen.xml__0
1874,Ein Editionsportal (nicht nur) für Thüringen,"Carusi, Annamaria / Reimer, Torsten (2010): “Virtual Research Environment Collaborative Landscape Study. A JISC funded project.” Oxford/London: JISC http://www.jisc.ac.uk/publications/reports/2010/vrelandscapestudy.aspx [letzter Zugriff 27.09.2018].",../dhd_2019/TEI/PRELL_Martin_Ein_Editionsportal__nicht_nur__f_r_Th_ringen.xml__1
1875,Ein Editionsportal (nicht nur) für Thüringen,"Dogunke, Swantje (2017): „Tagungsbericht: Editionsportale, 03.08.2017 – 04.08.2017 Jena“, in: H-Soz-Kult, 10.10.2017, <www.hsozkult.de/conferencereport/id/tagungsberichte-7350> [letzter Zugriff 28.09.2018].",../dhd_2019/TEI/PRELL_Martin_Ein_Editionsportal__nicht_nur__f_r_Th_ringen.xml__2
1876,Ein Editionsportal (nicht nur) für Thüringen,"Mutschler, Thomas (2017): „Neue Wege der Kulturgutdigitalisierung in Thüringen“, in: Bibliotheksdienst 51 , 310-321.",../dhd_2019/TEI/PRELL_Martin_Ein_Editionsportal__nicht_nur__f_r_Th_ringen.xml__3
1877,Ein Editionsportal (nicht nur) für Thüringen,"Prell, Martin / Schmidt-Funke, Julia (Hg.) (2017): „Digitale Edition der Briefe Erdmuthe Benignas von Reuß-Ebersdorf (1670-1732)“. Jena http://erdmuthe.thulb.uni-jena.de [letzter Zugriff 28.09.2018].",../dhd_2019/TEI/PRELL_Martin_Ein_Editionsportal__nicht_nur__f_r_Th_ringen.xml__4
1878,Ein Editionsportal (nicht nur) für Thüringen,"Sahle, Patrick (2014): „Kriterienkatalog für die Besprechung digitaler Editionen, Version 1.1“ (unter Mitarbeit von Georg Vogeler und den Mitgliedern des IDE) https://www.i-d-e.de/publikationen/weitereschriften/kriterien-version-1-1/ [letzter Zugriff 27.09.2018].",../dhd_2019/TEI/PRELL_Martin_Ein_Editionsportal__nicht_nur__f_r_Th_ringen.xml__5
1879,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache,"Banski, Piotr / Frick, Elena / Witt, Andreas (2016): ""Corpus Query Lingua Franca (CQLF)"". Proceedings of the Tenth International Conference on Language Resources and Evaluation (LREC 2016) , Portorož, Slovenia 2804-2809. https://nbn-resolving.org/urn:nbn:de:bsz:mh39-50405",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__0
1880,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache,"Eshkol-Taravella, I. / Baude, O. / Maurel, D. / Hriba, L. / Dugua, C. / Tellier, I., (2012), ""Un grand corpus oral ,disponible’ : le corpus d’Orléans 1968-2012. "" In: Ressources linguistiques libres, TAL. 52,3/2011, 17-46.",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__1
1881,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache,"Fandrych, Christian / Meißner, Cordula / Wallner, Franziska (eds.) (2017): ""Gesprochene Wissenschaftssprache – digital Verfahren zur Annotation und Analyse müdlicher Korpora."" Deutsch als Fremd- und Zweitsprache. Tübingen: Stauffenburg.",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__2
1882,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache,"Hedeland, Hanna / Wörner, Kai (2012): ""Experiences and Problems creating a CMDI profile from an existing Metadata Schema"". Proceedings of LREC-Workshop Describing LRs with Metadata: Towards Flexibility and Interoperability in the Documentation of LR , Istanbul, European Language Resources Association (ELRA) 37-40. http://www.lrec-conf.org/proceedings/lrec2012/workshops/11.LREC2012%20Metadata%20Proceedings.pdf",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__3
1883,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache,"Hedeland, Hanna / Lehmberg, Timm / Schmidt, Thomas / Wörner, Kai (2014): ""Multilingual Corpora at the Hamburg Centre for Language Corpora"". In: Ruhi, Şükriye/Haugh, Michael/Schmidt, Thomas/Wörner, Kai (Hrsg.): Best Practices for Spoken Corpora in Linguistic Research. Newcastle: Cambridge Scholars Publishing, 2014. S. 208-224.",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__4
1884,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache,ISO (ed.) (2016): ISO 24624:2016 Language resource management – Transcription of spoken language. https://www.iso.org/standard/37338.html,../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__5
1885,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache,ISO (ed.) (2018): ISO 24623-1:2018 Language resource management – Corpus query lingua franca (CQLF) -- Part 1: Metamodel. https://www.iso.org/standard/37337.html,../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__6
1886,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache,"Komrsková, Zuzana / Kopřivová, Marie / Lukeš, David / Poukarová, Petra / Goláňová, Hana (2018). “ New Spoken Corpora of Czech: ORTOFON and DIALEKT.” Journal of Linguistics 68:2, 219-228.",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__7
1887,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache,"Schmidt, Thomas (2014): ""(More) Common Ground for Processing Spoken Language Corpora?"" In: Ruhi, Şükriye/Haugh, Michael/Schmidt, Thomas/Wörner, Kai (eds.): Best Practices for Spoken Corpora in Linguistic Research. Newcastle: Cambridge Scholars Publishing, 2014 249-265. http://pub.ids-mannheim.de/autoren/divers/3119.html",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__8
1888,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache,"Schmidt, Thomas (2017): ""DGD – Die Datenbank für Gesprochenes Deutsch. Mündliche Korpora am Institut für Deutsche Sprache (IDS) in Mannheim."" In: Zeitschrift für Germanistische Linguistik 45(3), S. 451-463.",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__9
1889,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache,"Schmidt, Thomas / Elenius, Kjell / Trilsbeek, Paul (2010): ""Multimedia encoding and annotation"". In: Hinrichs, Erhard (ed.): Interoperability and standards . Utrecht: Utrecht University, 2010 121-124. http://www.exmaralda.org/files/CLARIN_Standards.pdf",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__10
1890,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"Brockelmann, C., Fischer, A., Heffening, W., Taeschner, F. (1935): Die Transliteration",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__0
1891,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,der arabischen Schrift in ihrer Anwendung auf die Hauptliteratursprachen der,../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__1
1892,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,islamischen Welt. Denkschrift dem 19. Internationalen Orientalistenkongreß in,../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__2
1893,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,Rom.,../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__3
1894,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"De La Briandais , R. (1959): File searching using variable length keys. In: Papers presented",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__4
1895,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"at the the March 3-5, 1959, western joint computer conference. pp. 295–298. ACM.",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__5
1896,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"Homburg, T. (2017): Postagging and semantic dictionary creation for hittite cuneiform.",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__6
1897,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,In: DH2017 .,../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__7
1898,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"Homburg, T. (2018): Semantische Extraktion auf antiken Schriften am Beispiel von",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__8
1899,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,Keilschriftsprachen mithilfe semantischer Wörterbücher. In: Dhd2018 .,../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__9
1900,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"Homburg, T., Chiarcos, C. (2016): Word segmentation for akkadian cuneiform. In: LREC",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__10
1901,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,2016 .,../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__11
1902,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"Homburg, T., Chiarcos, C., Richter, T., Wicke, D. (2015): Learning cuneiform the modern",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__12
1903,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"way, http://gams.uni-graz.at/o:dhd2015.p.55 .",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__13
1904,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"Krueger, M.H., Neeson, K.D. (2000): Japanese text input method using a limited roman",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__14
1905,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"character set, uS Patent 6,098,086",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__15
1906,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"Kukich, K. (1992): Techniques for automatically correcting words in text. ACM",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__16
1907,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"Computing Surveys 24,4 .",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__17
1908,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"Lasko, T.A., Hauser, S.E. (2001): Approximate string matching algorithms for limited-",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__18
1909,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"vocabulary ocr output correction, http://citeseerx.ist.psu.edu/",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__19
1910,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,viewdoc/download?doi=10.1.1.80.1064&rep=rep1&type=pdf .,../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__20
1911,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"Levenshtein, V.I. (1966): Binary codes capable of correcting deletions, insertions, and",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__21
1912,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"reversals. Soviet Physics Doklady 10,8 .",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__22
1913,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"Pedersen, T.T. (2008): Transliteration of arabic, http://transliteration.eki.ee/pdf/",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__23
1914,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,Arabic_2.2.pdf .,../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__24
1915,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,"Schlott-Kotschote, A. (2004): Transkription arabischer Schriften. Vorschläge für eine",../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__25
1916,Ein unscharfer Suchalgorithmus für Transkriptionen von arabischen Ortsnamen,einheitliche Umschrift arabischer Bezeichnungen .,../dhd_2019/TEI/HOMBURG_Timo_Ein_unscharfer_Suchalgorithmus_f_r_Transkriptio.xml__26
